latitude,longitude,time,pressure,temperature,salinity
-48.136,128.389,2019-01-06 19:10:56.002052864,31.300001,9.194,34.47792
-48.136,128.389,2019-01-06 19:10:56.002052864,38.4,9.189,34.477833
-48.136,128.389,2019-01-06 19:10:56.002052864,45.8,9.201,34.47989
-48.136,128.389,2019-01-06 19:10:56.002052864,52.600002,9.207,34.480877
-48.136,128.389,2019-01-06 19:10:56.002052864,59.7,9.212,34.481956
-48.136,128.389,2019-01-06 19:10:56.002052864,67.2,9.208,34.479927
-48.136,128.389,2019-01-06 19:10:56.002052864,75.7,9.204,34.479183
-48.136,128.389,2019-01-06 19:10:56.002052864,83.7,9.167,34.472843
-48.136,128.389,2019-01-06 19:10:56.002052864,91.299995,9.165,34.4729
-48.136,128.389,2019-01-06 19:10:56.002052864,99.6,9.164,34.471897
-48.136,128.389,2019-01-06 19:10:56.002052864,107.299995,9.165,34.471916
-48.136,128.389,2019-01-06 19:10:56.002052864,115.7,9.165,34.4719
-48.136,128.389,2019-01-06 19:10:56.002052864,123.299995,9.165,34.472805
-48.136,128.389,2019-01-06 19:10:56.002052864,131.5,9.178,34.477722
-48.136,128.389,2019-01-06 19:10:56.002052864,139.4,9.205,34.48797
-48.136,128.389,2019-01-06 19:10:56.002052864,147.8,9.349,34.542057
-48.136,128.389,2019-01-06 19:10:56.002052864,155.5,9.496,34.60877
-48.136,128.389,2019-01-06 19:10:56.002052864,163.5,9.542,34.637722
-48.136,128.389,2019-01-06 19:10:56.002052864,171.5,9.578,34.65217
-48.136,128.389,2019-01-06 19:10:56.002052864,180.5,9.541,34.656708
-48.136,128.389,2019-01-06 19:10:56.002052864,190.3,9.381,34.636204
-48.136,128.389,2019-01-06 19:10:56.002052864,200.4,9.287,34.623108
-48.136,128.389,2019-01-06 19:10:56.002052864,210.59999,9.24,34.616158
-48.136,128.389,2019-01-06 19:10:56.002052864,221.4,9.181,34.609444
-48.136,128.389,2019-01-06 19:10:56.002052864,232.7,9.064,34.590157
-48.136,128.389,2019-01-06 19:10:56.002052864,244.2,8.989,34.579224
-48.136,128.389,2019-01-06 19:10:56.002052864,256.2,8.906,34.563984
-48.136,128.389,2019-01-06 19:10:56.002052864,270.7,8.88,34.562893
-48.136,128.389,2019-01-06 19:10:56.002052864,284.2,8.877,34.566906
-48.136,128.389,2019-01-06 19:10:56.002052864,298.2,8.877,34.567856
-48.136,128.389,2019-01-06 19:10:56.002052864,313.5,8.89,34.572308
-48.136,128.389,2019-01-06 19:10:56.002052864,330.5,8.786,34.553036
-48.136,128.389,2019-01-06 19:10:56.002052864,347.7,8.722,34.543762
-48.136,128.389,2019-01-06 19:10:56.002052864,364.5,8.739,34.548508
-48.136,128.389,2019-01-06 19:10:56.002052864,383.6,8.869,34.57723
-48.136,128.389,2019-01-06 19:10:56.002052864,403.5,8.817,34.57003
-48.136,128.389,2019-01-06 19:10:56.002052864,423.30002,8.764,34.560272
-48.136,128.389,2019-01-06 19:10:56.002052864,445.2,8.62,34.537136
-48.136,128.389,2019-01-06 19:10:56.002052864,468.2,8.498,34.5152
-48.136,128.389,2019-01-06 19:10:56.002052864,492.30002,8.349,34.4903
-48.136,128.389,2019-01-06 19:10:56.002052864,517.60004,8.144,34.460007
-48.136,128.389,2019-01-06 19:10:56.002052864,544.10004,8.031,34.443146
-48.136,128.389,2019-01-06 19:10:56.002052864,572.8,7.878,34.42071
-48.136,128.389,2019-01-06 19:10:56.002052864,601.3,7.934,34.443333
-48.136,128.389,2019-01-06 19:10:56.002052864,632.5,7.749,34.424904
-48.136,128.389,2019-01-06 19:10:56.002052864,665.7,7.717,34.45193
-48.136,128.389,2019-01-06 19:10:56.002052864,699.3,7.699,34.475807
-48.136,128.389,2019-01-06 19:10:56.002052864,735.5,7.18,34.420685
-48.136,128.389,2019-01-06 19:10:56.002052864,772.5,6.566,34.34172
-48.136,128.389,2019-01-06 19:10:56.002052864,812.5,6.478,34.38163
-48.136,128.389,2019-01-06 19:10:56.002052864,854.3,5.898,34.33026
-48.136,128.389,2019-01-06 19:10:56.002052864,898.5,5.458,34.30614
-48.136,128.389,2019-01-06 19:10:56.002052864,944.10004,5.151,34.309036
-48.136,128.389,2019-01-06 19:10:56.002052864,992.4,4.947,34.320244
-48.136,128.389,2019-01-06 19:10:56.002052864,1043.6,4.561,34.319363
-48.136,128.389,2019-01-06 19:10:56.002052864,1097.6,4.06,34.292866
-48.136,128.389,2019-01-06 19:10:56.002052864,1153.1,4.011,34.340237
-48.136,128.389,2019-01-06 19:10:56.002052864,1212.5,3.708,34.342052
-48.136,128.389,2019-01-06 19:10:56.002052864,1274.2999,3.475,34.362938
-48.136,128.389,2019-01-06 19:10:56.002052864,1340.3999,3.368,34.409153
-48.136,128.389,2019-01-06 19:10:56.002052864,1408.5,3.075,34.4149
-48.136,128.389,2019-01-06 19:10:56.002052864,1481.6,2.982,34.455963
-48.136,128.389,2019-01-06 19:10:56.002052864,1557.5,2.888,34.497967
-48.136,128.389,2019-01-06 19:10:56.002052864,1636.2,2.774,34.529915
-48.136,128.389,2019-01-06 19:10:56.002052864,1720.7,2.711,34.571938
-48.136,128.389,2019-01-06 19:10:56.002052864,1809.1,2.65,34.60093
-48.136,128.389,2019-01-06 19:10:56.002052864,1901.0,2.599,34.627956
-48.136,128.389,2019-01-06 19:10:56.002052864,2003.1,2.503,34.655907
-49.758,135.136,2019-02-07 19:07:47.002048512,4.9,10.386,34.571907
-49.758,135.136,2019-02-07 19:07:47.002048512,10.7,10.377,34.5713
-49.758,135.136,2019-02-07 19:07:47.002048512,17.699999,10.298,34.574806
-49.758,135.136,2019-02-07 19:07:47.002048512,24.3,10.281,34.576862
-49.758,135.136,2019-02-07 19:07:47.002048512,31.699999,10.272,34.58112
-49.758,135.136,2019-02-07 19:07:47.002048512,38.600002,10.235,34.58711
-49.758,135.136,2019-02-07 19:07:47.002048512,45.4,10.19,34.58617
-49.758,135.136,2019-02-07 19:07:47.002048512,52.4,10.136,34.58627
-49.758,135.136,2019-02-07 19:07:47.002048512,59.600002,10.068,34.58681
-49.758,135.136,2019-02-07 19:07:47.002048512,67.8,9.911,34.59864
-49.758,135.136,2019-02-07 19:07:47.002048512,75.700005,9.761,34.58873
-49.758,135.136,2019-02-07 19:07:47.002048512,83.9,9.59,34.586185
-49.758,135.136,2019-02-07 19:07:47.002048512,91.6,9.495,34.59011
-49.758,135.136,2019-02-07 19:07:47.002048512,99.9,9.268,34.590954
-49.758,135.136,2019-02-07 19:07:47.002048512,107.700005,9.212,34.589737
-49.758,135.136,2019-02-07 19:07:47.002048512,115.700005,9.209,34.596596
-49.758,135.136,2019-02-07 19:07:47.002048512,123.9,9.237,34.607975
-49.758,135.136,2019-02-07 19:07:47.002048512,131.59999,9.224,34.609833
-49.758,135.136,2019-02-07 19:07:47.002048512,139.5,9.218,34.607983
-49.758,135.136,2019-02-07 19:07:47.002048512,147.9,9.189,34.605797
-49.758,135.136,2019-02-07 19:07:47.002048512,155.9,9.181,34.604946
-49.758,135.136,2019-02-07 19:07:47.002048512,163.4,9.163,34.60387
-49.758,135.136,2019-02-07 19:07:47.002048512,171.59999,9.148,34.60508
-49.758,135.136,2019-02-07 19:07:47.002048512,180.5,9.102,34.59885
-49.758,135.136,2019-02-07 19:07:47.002048512,190.9,9.078,34.5948
-49.758,135.136,2019-02-07 19:07:47.002048512,200.9,9.075,34.596756
-49.758,135.136,2019-02-07 19:07:47.002048512,210.79999,9.086,34.599792
-49.758,135.136,2019-02-07 19:07:47.002048512,221.4,9.095,34.601967
-49.758,135.136,2019-02-07 19:07:47.002048512,232.9,9.062,34.596832
-49.758,135.136,2019-02-07 19:07:47.002048512,244.59999,9.052,34.595837
-49.758,135.136,2019-02-07 19:07:47.002048512,256.6,9.046,34.59477
-49.758,135.136,2019-02-07 19:07:47.002048512,270.19998,9.055,34.59687
-49.758,135.136,2019-02-07 19:07:47.002048512,284.69998,9.044,34.596806
-49.758,135.136,2019-02-07 19:07:47.002048512,298.8,9.042,34.59786
-49.758,135.136,2019-02-07 19:07:47.002048512,313.9,9.029,34.59679
-49.758,135.136,2019-02-07 19:07:47.002048512,330.69998,9.033,34.598804
-49.758,135.136,2019-02-07 19:07:47.002048512,347.8,9.035,34.59982
-49.758,135.136,2019-02-07 19:07:47.002048512,364.69998,9.036,34.601707
-49.758,135.136,2019-02-07 19:07:47.002048512,383.6,9.068,34.6118
-49.758,135.136,2019-02-07 19:07:47.002048512,403.9,9.083,34.617794
-49.758,135.136,2019-02-07 19:07:47.002048512,423.5,9.098,34.625137
-49.758,135.136,2019-02-07 19:07:47.002048512,445.5,8.987,34.605927
-49.758,135.136,2019-02-07 19:07:47.002048512,468.5,8.918,34.59609
-49.758,135.136,2019-02-07 19:07:47.002048512,492.8,8.793,34.576004
-49.758,135.136,2019-02-07 19:07:47.002048512,518.0,8.672,34.556274
-49.758,135.136,2019-02-07 19:07:47.002048512,544.80005,8.433,34.524746
-49.758,135.136,2019-02-07 19:07:47.002048512,572.9,8.382,34.53027
-49.758,135.136,2019-02-07 19:07:47.002048512,601.7,8.153,34.508984
-49.758,135.136,2019-02-07 19:07:47.002048512,633.0,7.991,34.500576
-49.758,135.136,2019-02-07 19:07:47.002048512,665.4,7.557,34.446198
-49.758,135.136,2019-02-07 19:07:47.002048512,699.5,7.213,34.43113
-49.758,135.136,2019-02-07 19:07:47.002048512,735.4,6.923,34.41648
-49.758,135.136,2019-02-07 19:07:47.002048512,772.60004,6.426,34.382175
-49.758,135.136,2019-02-07 19:07:47.002048512,812.5,6.032,34.36429
-49.758,135.136,2019-02-07 19:07:47.002048512,854.60004,5.586,34.339138
-49.758,135.136,2019-02-07 19:07:47.002048512,898.80005,5.211,34.332256
-49.758,135.136,2019-02-07 19:07:47.002048512,945.0,4.765,34.313023
-49.758,135.136,2019-02-07 19:07:47.002048512,992.9,4.502,34.31407
-49.758,135.136,2019-02-07 19:07:47.002048512,1043.4,4.21,34.32101
-49.758,135.136,2019-02-07 19:07:47.002048512,1097.6,3.942,34.334007
-49.758,135.136,2019-02-07 19:07:47.002048512,1153.5,3.681,34.34489
-49.758,135.136,2019-02-07 19:07:47.002048512,1212.8,3.522,34.372932
-49.758,135.136,2019-02-07 19:07:47.002048512,1274.3,3.349,34.40598
-49.758,135.136,2019-02-07 19:07:47.002048512,1340.7001,3.072,34.42583
-49.758,135.136,2019-02-07 19:07:47.002048512,1408.8,2.972,34.45088
-49.758,135.136,2019-02-07 19:07:47.002048512,1481.7001,2.858,34.486835
-49.758,135.136,2019-02-07 19:07:47.002048512,1557.8,2.788,34.531845
-49.758,135.136,2019-02-07 19:07:47.002048512,1636.5,2.72,34.56385
-49.758,135.136,2019-02-07 19:07:47.002048512,1720.7001,2.644,34.592846
-49.758,135.136,2019-02-07 19:07:47.002048512,1809.8,2.574,34.626835
-49.758,135.136,2019-02-07 19:07:47.002048512,1901.4,2.498,34.657818
-49.758,135.136,2019-02-07 19:07:47.002048512,1987.1,2.457,34.6758
-39.523,141.924,2019-02-09 10:53:30.001149952,4.5,18.385,35.383045
-39.523,141.924,2019-02-09 10:53:30.001149952,10.5,18.383,35.382988
-39.523,141.924,2019-02-09 10:53:30.001149952,17.6,18.387,35.38298
-39.523,141.924,2019-02-09 10:53:30.001149952,24.4,18.396,35.382046
-39.523,141.924,2019-02-09 10:53:30.001149952,31.4,18.399,35.38125
-39.523,141.924,2019-02-09 10:53:30.001149952,38.600002,18.399,35.38211
-39.523,141.924,2019-02-09 10:53:30.001149952,45.600002,15.631,35.244415
-39.523,141.924,2019-02-09 10:53:30.001149952,52.5,14.757,35.233078
-39.523,141.924,2019-02-09 10:53:30.001149952,59.300003,14.249,35.2476
-39.523,141.924,2019-02-09 10:53:30.001149952,67.200005,13.36,35.20112
-39.523,141.924,2019-02-09 10:53:30.001149952,75.1,13.123,35.242027
-39.523,141.924,2019-02-09 10:53:30.001149952,83.3,12.781,35.2359
-39.523,141.924,2019-02-09 10:53:30.001149952,91.4,12.698,35.257256
-39.523,141.924,2019-02-09 10:53:30.001149952,98.9,12.648,35.26238
-39.523,141.924,2019-02-09 10:53:30.001149952,107.0,12.584,35.26178
-39.523,141.924,2019-02-09 10:53:30.001149952,115.200005,12.439,35.24439
-39.523,141.924,2019-02-09 10:53:30.001149952,122.9,12.363,35.230827
-39.523,141.924,2019-02-09 10:53:30.001149952,131.2,12.369,35.233112
-39.523,141.924,2019-02-09 10:53:30.001149952,139.0,12.206,35.2011
-39.523,141.924,2019-02-09 10:53:30.001149952,146.9,12.017,35.166576
-39.523,141.924,2019-02-09 10:53:30.001149952,155.0,12.019,35.169056
-39.523,141.924,2019-02-09 10:53:30.001149952,163.2,12.02,35.164978
-39.523,141.924,2019-02-09 10:53:30.001149952,171.0,11.776,35.12078
-39.523,141.924,2019-02-09 10:53:30.001149952,180.4,11.779,35.120953
-39.523,141.924,2019-02-09 10:53:30.001149952,190.2,11.636,35.09365
-39.523,141.924,2019-02-09 10:53:30.001149952,200.29999,11.651,35.097263
-39.523,141.924,2019-02-09 10:53:30.001149952,210.2,11.621,35.0918
-39.523,141.924,2019-02-09 10:53:30.001149952,221.2,11.474,35.066013
-39.523,141.924,2019-02-09 10:53:30.001149952,232.2,11.459,35.061657
-39.523,141.924,2019-02-09 10:53:30.001149952,244.4,11.307,35.03516
-39.523,141.924,2019-02-09 10:53:30.001149952,256.19998,11.244,35.018635
-39.523,141.924,2019-02-09 10:53:30.001149952,270.4,11.077,34.99151
-39.523,141.924,2019-02-09 10:53:30.001149952,284.4,10.918,34.960976
-39.523,141.924,2019-02-09 10:53:30.001149952,298.4,10.909,34.95683
-39.523,141.924,2019-02-09 10:53:30.001149952,313.0,10.718,34.923744
-39.523,141.924,2019-02-09 10:53:30.001149952,330.5,10.44,34.874546
-39.523,141.924,2019-02-09 10:53:30.001149952,347.4,10.224,34.836845
-39.523,141.924,2019-02-09 10:53:30.001149952,364.19998,9.925,34.78244
-39.523,141.924,2019-02-09 10:53:30.001149952,383.4,9.707,34.744545
-39.523,141.924,2019-02-09 10:53:30.001149952,403.3,9.481,34.70536
-39.523,141.924,2019-02-09 10:53:30.001149952,422.9,9.317,34.67729
-39.523,141.924,2019-02-09 10:53:30.001149952,445.1,9.188,34.655304
-39.523,141.924,2019-02-09 10:53:30.001149952,468.4,9.046,34.632206
-39.523,141.924,2019-02-09 10:53:30.001149952,491.8,8.946,34.617336
-39.523,141.924,2019-02-09 10:53:30.001149952,517.5,8.794,34.595337
-39.523,141.924,2019-02-09 10:53:30.001149952,544.2,8.616,34.572426
-39.523,141.924,2019-02-09 10:53:30.001149952,572.5,8.377,34.54343
-39.523,141.924,2019-02-09 10:53:30.001149952,601.2,8.126,34.517246
-39.523,141.924,2019-02-09 10:53:30.001149952,632.4,7.963,34.507515
-39.523,141.924,2019-02-09 10:53:30.001149952,665.0,7.66,34.48838
-39.523,141.924,2019-02-09 10:53:30.001149952,698.9,7.396,34.476665
-39.523,141.924,2019-02-09 10:53:30.001149952,735.4,6.955,34.455544
-39.523,141.924,2019-02-09 10:53:30.001149952,772.2,6.532,34.429504
-39.523,141.924,2019-02-09 10:53:30.001149952,812.10004,6.112,34.411472
-39.523,141.924,2019-02-09 10:53:30.001149952,853.9,5.702,34.402607
-39.523,141.924,2019-02-09 10:53:30.001149952,898.4,5.181,34.388382
-39.523,141.924,2019-02-09 10:53:30.001149952,943.80005,4.79,34.391403
-39.523,141.924,2019-02-09 10:53:30.001149952,992.0,4.404,34.396282
-39.523,141.924,2019-02-09 10:53:30.001149952,1043.2001,4.11,34.41034
-39.523,141.924,2019-02-09 10:53:30.001149952,1097.2001,3.781,34.431194
-39.523,141.924,2019-02-09 10:53:30.001149952,1153.4,3.549,34.45024
-39.523,141.924,2019-02-09 10:53:30.001149952,1212.1,3.321,34.472202
-39.523,141.924,2019-02-09 10:53:30.001149952,1274.4,3.103,34.50214
-39.523,141.924,2019-02-09 10:53:30.001149952,1340.1,2.957,34.524162
-39.523,141.924,2019-02-09 10:53:30.001149952,1408.4,2.811,34.55212
-39.523,141.924,2019-02-09 10:53:30.001149952,1481.3,2.705,34.577103
-39.523,141.924,2019-02-09 10:53:30.001149952,1556.9,2.625,34.599102
-39.523,141.924,2019-02-09 10:53:30.001149952,1636.3,2.541,34.62709
-39.523,141.924,2019-02-09 10:53:30.001149952,1720.2001,2.461,34.65306
-39.523,141.924,2019-02-09 10:53:30.001149952,1809.3,2.409,34.670105
-39.523,141.924,2019-02-09 10:53:30.001149952,1900.6,2.346,34.685085
-39.523,141.924,2019-02-09 10:53:30.001149952,2000.6,2.28,34.698067
